Position,GC,MluCI,NlaIII
1714300,42.0,1,0
1714500,45.5,1,1
1714700,46.0,1,2
1714900,40.0,1,1
1715100,32.0,3,1
1715300,48.0,1,0
1715500,48.5,1,3
1715700,40.5,1,4
1715900,44.5,0,0
1716100,46.5,1,0
1716300,40.0,0,0
1716500,31.0,2,0
1716700,31.5,4,0
1716900,39.5,3,0
1717100,33.5,1,1
1717300,31.5,0,1
1717500,28.0,3,0
1717700,29.5,1,0
1717900,39.0,1,1
1718100,44.0,1,0
1718300,43.5,1,0
1718500,48.0,1,0
1718700,42.0,1,4
1718900,43.5,0,0
1719100,48.5,0,2
1719300,40.0,1,1
1719500,39.0,0,0
1719700,41.0,0,0
1719900,39.5,1,0
1720100,42.0,2,1
1720300,44.0,1,0
1720500,45.5,1,2
1720700,47.0,0,3
1720900,52.0,2,0
1721100,48.5,1,0
1721300,40.5,3,3
1721500,42.0,1,0
1721700,43.5,2,0
1721900,43.0,2,0
1722100,29.0,3,0
1722300,31.5,1,0
1722500,44.0,1,0
1722700,42.0,1,0
1722900,40.5,0,1
1723100,39.5,0,1
1723300,28.5,3,0
1723500,34.0,1,0
1723700,36.0,3,1
1723900,41.0,4,1
1724100,34.0,0,0
1724300,38.5,1,0
1724500,39.0,0,0
1724700,40.0,1,0
1724900,33.5,3,0
1725100,41.0,1,0
1725300,38.0,2,0
1725500,38.5,2,0
1725700,33.0,5,0
1725900,43.5,0,2
1726100,37.5,0,1
1726300,38.5,3,0
1726500,45.0,2,1
1726700,40.5,1,1
1726900,28.0,3,0
1727100,41.0,4,0
1727300,39.0,0,0
1727500,41.5,2,0
1727700,35.0,4,2
1727900,41.5,1,1
1728100,44.0,2,2
1728300,38.0,2,2
1728500,34.5,1,0
1728700,37.5,0,1
1728900,30.5,4,0
1729100,27.0,2,1
1729300,29.5,1,0
1729500,29.5,3,1
1729700,39.0,2,0
1729900,36.0,1,1
1730100,27.5,3,0
1730300,36.0,1,0
1730500,41.5,0,1
1730700,33.5,1,1
1730900,42.0,1,0
1731100,37.5,1,1
1731300,21.5,2,0
1731500,37.5,0,1
1731700,33.0,3,3
1731900,32.5,3,0
1732100,42.0,1,0
1732300,29.0,2,0
1732500,23.0,7,0
1732700,26.0,7,0
1732900,23.5,3,0
1733100,30.0,1,0
1733300,37.0,1,0
1733500,37.5,2,0
1733700,25.5,5,1
1733900,31.0,1,0
1734100,26.0,1,0
1734300,35.5,2,0
1734500,28.5,2,0
1734700,25.5,3,1
1734900,31.0,3,0
1735100,29.5,1,0
1735300,34.0,1,0
1735500,31.5,5,1
1735700,28.5,3,0
1735900,31.0,4,2
1736100,23.5,3,0
1736300,33.5,1,1
1736500,25.0,5,0
1736700,31.5,1,0
1736900,42.0,3,0
1737100,31.0,3,0
1737300,26.5,3,1
1737500,31.5,0,0
1737700,25.0,3,0
1737900,34.5,1,0
1738100,28.0,4,0
1738300,34.0,3,0
1738500,41.0,0,0
1738700,29.0,0,0
1738900,27.5,5,0
1739100,25.5,2,1
1739300,27.0,2,0
1739500,33.5,2,1
1739700,30.0,2,0
1739900,32.5,1,1
1740100,32.0,2,0
1740300,37.0,3,2
1740500,32.5,3,1
1740700,32.0,0,0
1740900,32.0,1,0
1741100,27.5,2,0
1741300,37.5,1,0
1741500,37.5,0,0
1741700,38.0,1,0
1741900,35.5,4,0
1742100,33.5,2,0
1742300,43.5,3,0
1742500,49.5,0,0
1742700,45.5,0,1
1742900,48.0,0,4
1743100,43.0,0,0
1743300,25.5,2,1
1743500,34.5,1,0
1743700,50.5,0,2
1743900,49.0,1,0
1744100,47.5,0,2
1744300,51.5,0,2
1744500,43.0,1,3
1744700,43.5,2,1
1744900,40.0,0,0
1745100,47.0,0,1
1745300,43.5,1,1
1745500,51.5,0,1
1745700,49.5,0,1
1745900,48.0,3,0
1746100,47.5,0,2
1746300,48.5,0,0
1746500,48.5,1,0
1746700,46.0,1,1
1746900,45.5,2,0
1747100,47.0,0,2
1747300,37.5,0,0
1747500,44.0,0,0
1747700,46.5,0,1
1747900,49.5,1,0
1748100,46.5,0,4
1748300,47.5,1,0
1748500,45.0,0,0
1748700,46.5,0,0
1748900,47.5,0,0
1749100,45.0,2,0
1749300,44.0,2,0
1749500,39.0,0,0
1749700,30.0,5,0
1749900,40.5,1,0
1750100,35.0,2,2
1750300,32.0,1,1
1750500,41.5,3,0
1750700,31.0,5,1
1750900,36.0,0,0
1751100,51.0,1,0
1751300,42.0,0,1
1751500,48.0,2,1
1751700,47.5,2,0
1751900,42.5,1,2
1752100,50.5,1,1
1752300,56.5,0,2
1752500,49.5,0,2
1752700,45.5,0,1
1752900,49.5,0,1
1753100,34.5,3,0
1753300,44.0,0,0
1753500,46.0,1,1
1753700,49.0,1,3
1753900,43.0,1,1
1754100,46.0,3,0
1754300,37.5,1,0
1754500,39.0,2,0
1754700,41.5,1,0
1754900,38.0,1,2
1755100,37.5,3,0
1755300,31.0,4,0
1755500,28.5,3,1
1755700,31.0,1,0
1755900,26.5,4,2
1756100,26.5,2,1
1756300,29.5,4,0
1756500,34.0,2,0
1756700,29.5,3,2
1756900,24.0,7,0
1757100,30.0,4,0
1757300,34.0,5,0
1757500,26.5,4,0
1757700,20.0,6,0
1757900,36.0,5,0
1758100,30.0,2,0
1758300,29.5,3,0
1758500,34.5,3,0
1758700,25.0,5,0
1758900,26.5,3,0
1759100,33.5,3,0
1759300,31.5,2,2
1759500,27.0,2,0
1759700,32.0,1,0
1759900,20.0,3,0
1760100,26.5,5,0
1760300,34.5,2,0
1760500,32.5,3,2
1760700,25.5,1,0
1760900,30.0,2,1
1761100,26.5,2,0
1761300,32.0,4,0
1761500,30.5,3,0
1761700,29.0,4,0
1761900,25.0,7,0
1762100,28.5,3,0
1762300,38.5,0,0
1762500,43.0,2,0
1762700,45.0,0,0
1762900,38.5,1,1
1763100,37.0,1,1
1763300,30.0,2,0
1763500,28.0,5,0
1763700,41.0,3,1
1763900,36.0,1,0
1764100,36.5,2,1
1764300,40.5,0,0
1764500,36.5,2,0
1764700,40.5,2,0
1764900,37.5,2,1
1765100,35.5,0,0
1765300,35.5,2,0
1765500,43.5,0,0
1765700,38.5,0,0
1765900,27.0,4,0
1766100,42.0,0,1
1766300,45.5,0,1
1766500,46.5,0,1
1766700,46.0,1,0
1766900,45.0,1,1
1767100,42.0,0,0
1767300,37.5,2,0
1767500,43.0,1,1
1767700,42.5,1,0
1767900,43.0,0,1
1768100,36.0,2,0
1768300,29.0,4,0
1768500,40.5,2,1
1768700,41.5,1,0
1768900,42.5,2,0
1769100,39.0,1,0
1769300,39.0,2,0
1769500,44.0,1,2
1769700,47.5,0,2
1769900,46.5,1,2
1770100,48.5,0,0
1770300,47.5,0,1
1770500,45.0,3,0
1770700,42.5,1,0
1770900,45.0,1,0
1771100,44.5,0,0
1771300,44.5,2,1
1771500,44.0,0,1
1771700,41.5,3,0
1771900,45.0,0,0
1772100,45.5,3,0
1772300,52.0,0,0
1772500,37.0,3,0
1772700,41.5,0,1
1772900,49.0,1,1
1773100,35.5,3,2
1773300,40.5,0,2
1773500,37.0,3,0
1773700,40.0,3,0
1773900,40.5,2,1
1774100,37.0,1,1
1774300,40.5,0,1
1774500,40.5,1,1
1774700,42.0,2,0
1774900,38.5,1,2
1775100,44.0,2,2
1775300,40.5,2,0
1775500,41.0,1,1
1775700,41.0,0,1
1775900,43.5,3,0
1776100,43.0,1,0
1776300,37.0,1,2
1776500,41.5,0,0
1776700,34.5,1,0
1776900,39.0,3,1
1777100,33.0,2,0
1777300,40.5,0,1
1777500,33.5,2,1
1777700,44.5,0,0
1777900,41.5,1,2
1778100,30.5,1,0
1778300,46.0,1,1
1778500,41.5,0,1
1778700,46.5,1,1
1778900,47.5,2,0
1779100,45.0,0,1
1779300,42.5,0,0
1779500,30.0,3,1
1779700,32.5,0,0
1779900,44.5,0,0
1780100,51.0,0,1
1780300,38.5,3,0
1780500,41.5,1,0
1780700,37.5,2,0
1780900,38.0,1,0
1781100,44.0,2,0
1781300,49.5,1,3
1781500,50.0,0,0
1781700,45.0,4,0
1781900,45.0,0,0
1782100,42.5,1,0
1782300,47.5,0,0
1782500,50.5,1,0
1782700,42.0,1,2
1782900,41.0,0,0
1783100,30.5,3,2
1783300,39.5,2,0
1783500,36.0,3,0
1783700,30.0,3,0
1783900,32.0,1,0
1784100,39.5,4,1
1784300,36.0,2,0
1784500,32.0,5,1
1784700,39.0,2,1
1784900,35.5,3,0
1785100,32.5,0,0
1785300,36.0,2,0
1785500,33.0,2,2
1785700,35.0,2,1
1785900,35.5,2,2
1786100,37.5,1,3
1786300,29.0,2,1
1786500,41.5,0,1
1786700,37.0,1,1
1786900,39.0,3,1
1787100,29.5,2,0
1787300,45.0,0,1
1787500,47.0,2,0
1787700,44.5,1,2
1787900,48.5,2,2
1788100,44.0,1,0
1788300,41.5,2,0
1788500,35.0,3,0
1788700,38.5,1,0
1788900,36.5,0,1
1789100,38.5,1,2
1789300,40.0,0,1
1789500,46.5,0,0
1789700,39.5,4,1
1789900,40.5,1,3
1790100,37.5,0,0
1790300,37.0,0,0
1790500,46.0,0,0
1790700,45.0,0,0
1790900,43.0,0,0
1791100,37.5,4,0
1791300,45.0,0,3
1791500,40.0,3,1
1791700,40.5,2,1
1791900,46.5,1,0
1792100,31.0,1,0
1792300,42.0,0,1
1792500,39.5,0,2
1792700,34.0,2,0
1792900,40.5,1,1
1793100,36.5,1,0
1793300,34.5,0,1
1793500,28.5,3,1
1793700,29.0,4,0
1793900,32.5,4,0
1794100,28.0,8,1
1794300,30.5,3,0
1794500,31.5,1,0
1794700,27.0,2,0
1794900,37.0,6,0
1795100,35.0,1,0
1795300,27.0,3,0
1795500,28.0,5,0
1795700,33.0,1,0
1795900,30.0,2,1
1796100,36.0,1,0
1796300,40.0,3,1
1796500,40.0,0,1
1796700,47.0,0,4
1796900,35.5,2,1
1797100,42.5,3,1
1797300,32.5,6,1
1797500,39.5,0,1
1797700,36.0,1,1
1797900,39.0,3,2
1798100,44.5,0,0
1798300,42.5,0,1
1798500,46.0,0,3
1798700,41.0,1,0
1798900,38.5,2,0
1799100,42.0,0,1
1799300,46.0,0,2
1799500,49.0,0,1
1799700,42.0,1,0
1799900,39.5,0,1
1800100,38.0,1,0
1800300,40.5,1,0
1800500,40.5,0,0
1800700,39.5,2,0
1800900,38.5,0,4
1801100,40.0,0,1
1801300,35.0,0,0
1801500,34.0,1,1
1801700,39.5,2,1
1801900,37.5,1,1
1802100,43.0,0,0
1802300,45.0,0,0
1802500,37.0,1,0
1802700,43.0,0,0
1802900,32.5,2,1
1803100,35.5,1,0
1803300,35.0,0,0
1803500,43.5,0,0
1803700,35.5,3,0
1803900,31.5,1,0
1804100,39.0,2,1
1804300,38.0,2,0
1804500,38.5,1,0
1804700,42.0,0,2
1804900,37.0,1,0
1805100,41.5,2,1
1805300,49.0,0,0
1805500,46.5,0,1
1805700,46.5,0,1
1805900,48.5,0,1
1806100,41.0,2,2
1806300,51.5,0,2
1806500,46.5,0,0
1806700,50.0,0,1
1806900,48.5,1,0
1807100,45.0,1,1
1807300,46.5,0,0
1807500,48.5,2,0
1807700,51.0,0,0
1807900,37.5,0,1
1808100,45.0,2,1
1808300,45.5,1,1
1808500,46.5,1,3
1808700,43.0,0,1
1808900,36.5,2,0
1809100,33.5,3,2
1809300,41.0,1,0
1809500,38.5,1,0
1809700,40.0,1,0
1809900,39.5,1,1
1810100,33.5,2,0
1810300,37.5,3,0
1810500,44.0,4,0
1810700,45.0,0,2
1810900,34.5,3,0
1811100,39.0,2,1
1811300,41.5,1,0
1811500,41.5,2,0
1811700,44.0,1,1
1811900,44.0,3,0
1812100,41.0,1,0
1812300,46.5,0,0
1812500,42.0,3,1
1812700,40.5,6,1
1812900,45.0,0,0
1813100,42.0,1,2
1813300,34.0,1,0
1813500,36.5,2,1
1813700,39.0,1,0
1813900,35.5,1,0
1814100,41.0,1,0
1814300,39.5,2,0
1814500,35.5,2,0
1814700,43.0,0,0
1814900,37.0,1,0
1815100,36.0,2,1
1815300,41.5,2,0
1815500,42.5,0,0
1815700,45.5,0,2
1815900,39.5,1,1
1816100,36.5,1,0
1816300,38.5,0,0
1816500,41.5,0,1
1816700,26.5,3,0
1816900,41.0,2,1
1817100,37.5,4,1
1817300,44.0,0,0
1817500,42.5,1,0
1817700,40.5,1,1
1817900,39.0,1,0
1818100,45.0,1,1
1818300,47.5,0,0
1818500,42.5,1,0
1818700,44.0,1,0
1818900,47.5,0,0
1819100,42.5,1,0
1819300,38.5,2,0
1819500,42.0,3,1
1819700,46.0,0,0
1819900,42.5,0,0
1820100,45.0,1,0
1820300,44.5,1,1
1820500,42.0,1,1
1820700,49.0,2,1
1820900,44.0,3,0
1821100,34.0,2,0
1821300,42.5,1,0
1821500,46.5,1,0
1821700,37.0,2,0
1821900,34.0,1,1
1822100,41.5,2,1
1822300,51.5,0,0
1822500,36.5,1,0
1822700,47.0,0,1
1822900,43.0,2,0
1823100,38.5,2,0
1823300,39.0,0,0
1823500,37.5,1,0
1823700,44.5,0,0
1823900,46.0,1,0
1824100,47.0,0,1
1824300,46.5,0,1
1824500,36.0,0,0
1824700,41.0,2,1
1824900,43.0,0,0
1825100,41.5,2,1
1825300,40.0,1,0
1825500,47.5,2,0
1825700,42.5,0,0
1825900,45.5,0,2
1826100,40.0,3,1
1826300,38.5,4,0
1826500,38.0,0,2
1826700,41.5,1,0
1826900,45.0,2,0
1827100,43.0,1,1
1827300,39.0,1,0
1827500,36.0,1,1
1827700,44.0,3,0
1827900,40.5,2,0
1828100,44.5,2,0
1828300,38.0,4,0
1828500,38.5,3,1
1828700,37.0,0,0
1828900,38.5,2,0
1829100,39.0,1,1
1829300,40.0,0,1
1829500,41.5,2,0
1829700,37.0,1,0
1829900,48.5,0,0
1830100,43.0,2,0
1830300,43.5,0,0
1830500,44.5,3,0
1830700,39.0,4,0
1830900,38.0,1,1
1831100,47.5,0,0
1831300,37.0,6,0
1831500,34.0,3,0
1831700,41.5,1,1
1831900,40.5,2,1
1832100,34.5,2,0
1832300,46.0,0,2
1832500,40.0,0,1
1832700,36.5,1,1
1832900,34.5,2,1
1833100,39.5,2,1
1833300,42.0,0,0
1833500,33.5,2,1
1833700,38.0,2,0
1833900,38.5,2,0
1834100,39.5,1,1
1834300,43.0,0,0
1834500,38.5,1,1
1834700,48.5,1,0
1834900,38.5,1,0
1835100,39.5,2,1
1835300,39.0,0,0
1835500,36.5,2,0
1835700,37.5,0,2
1835900,42.5,0,1
1836100,39.0,3,0
1836300,38.0,2,0
1836500,31.5,4,0
1836700,35.0,1,3
1836900,45.0,4,0
1837100,44.5,1,0
1837300,45.0,1,1
1837500,48.0,1,0
1837700,46.0,1,1
1837900,45.5,0,1
1838100,26.5,5,0
1838300,41.0,0,3
1838500,46.0,1,2
1838700,46.0,1,1
1838900,44.0,0,3
1839100,40.0,1,1
1839300,37.5,0,0
1839500,39.5,0,0
1839700,35.0,2,0
1839900,34.5,5,1
1840100,43.5,2,1
1840300,37.5,3,0
1840500,38.0,2,1
1840700,36.5,2,2
1840900,36.0,1,1
1841100,45.0,0,0
1841300,47.0,2,3
1841500,42.5,2,1
1841700,36.0,4,0
1841900,33.0,1,1
1842100,35.0,1,0
1842300,31.0,1,0
1842500,40.5,1,1
1842700,31.5,0,0
1842900,37.5,1,1
1843100,26.5,6,0
1843300,35.0,0,1
1843500,31.0,2,0
1843700,24.5,3,0
1843900,32.5,4,1
1844100,36.0,4,2
1844300,28.0,4,0
1844500,28.5,7,1
1844700,33.0,3,1
1844900,36.5,1,1
1845100,29.0,3,0
1845300,28.0,8,0
1845500,33.5,5,2
1845700,29.5,4,1
1845900,31.0,2,0
1846100,27.5,1,0
1846300,28.0,6,2
1846500,32.5,4,1
1846700,36.5,2,0
1846900,34.0,1,0
1847100,37.5,3,0
1847300,38.5,3,0
1847500,30.5,2,0
1847700,37.0,1,1
1847900,35.0,2,2
1848100,41.5,0,1
1848300,26.0,3,0
1848500,36.5,0,0
1848700,32.0,2,0
1848900,39.5,3,0
1849100,33.0,1,0
1849300,33.5,2,0
1849500,36.0,2,1
1849700,38.0,0,1
1849900,35.5,3,0
1850100,37.5,4,1
1850300,36.0,4,1
1850500,44.0,1,0
1850700,35.5,3,1
1850900,33.5,4,0
1851100,38.5,2,2
1851300,33.5,2,0
1851500,40.5,1,2
1851700,34.5,3,0
1851900,35.5,1,0
1852100,44.0,1,0
1852300,38.0,1,2
1852500,32.5,2,0
1852700,29.0,5,0
1852900,32.5,2,0
1853100,32.0,4,1
1853300,49.5,1,0
1853500,43.5,1,0
1853700,46.0,0,0
1853900,44.0,2,1
1854100,47.5,2,0
1854300,47.0,3,1
1854500,49.5,1,1
1854700,45.0,2,1
1854900,49.0,0,1
1855100,41.0,2,0
1855300,42.5,2,0
1855500,35.5,5,1
1855700,30.0,2,0
1855900,28.5,3,0
1856100,27.0,3,1
1856300,26.5,3,0
1856500,31.0,6,0
1856700,43.0,0,1
1856900,45.5,0,1
1857100,50.0,0,0
1857300,38.0,2,1
1857500,43.5,2,1
1857700,35.0,2,0
1857900,30.0,2,1
1858100,33.0,2,0
1858300,32.5,4,1
1858500,37.0,2,0
1858700,42.0,2,1
1858900,43.0,1,2
1859100,43.5,0,3
1859300,48.5,1,1
1859500,47.5,0,2
1859700,44.0,0,3
1859900,38.0,1,1
1860100,43.0,1,0
1860300,32.5,3,0
1860500,30.0,0,2
1860700,49.5,0,2
1860900,41.5,2,2
1861100,41.0,3,0
1861300,46.0,1,1
1861500,45.0,2,4
1861700,45.0,0,1
1861900,39.0,2,0
1862100,37.0,3,2
1862300,46.5,3,1
1862500,41.0,1,0
1862700,40.5,2,1
1862900,46.5,1,1
1863100,42.0,2,1
1863300,41.0,1,1
1863500,40.5,0,1
1863700,42.0,2,1
1863900,38.5,2,1
1864100,45.5,3,1
1864300,41.5,1,0
1864500,42.5,1,0
1864700,46.5,1,0
1864900,48.0,2,2
1865100,43.0,1,0
1865300,33.5,0,1
1865500,43.5,1,0
1865700,42.0,1,0
1865900,41.0,2,0
1866100,49.5,0,1
1866300,44.0,1,1
1866500,39.5,2,0
1866700,41.5,1,1
1866900,33.5,5,0
1867100,45.5,2,0
1867300,45.0,1,0
1867500,42.0,0,4
1867700,44.5,1,1
1867900,44.5,1,1
1868100,48.5,2,1
1868300,42.5,1,1
1868500,47.5,0,1
1868700,44.0,2,0
1868900,39.0,5,1
1869100,52.0,0,1
1869300,42.5,1,0
1869500,43.5,1,2
1869700,49.0,2,1
1869900,38.0,1,3
1870100,39.5,0,0
1870300,43.5,0,0
1870500,44.0,2,1
1870700,45.0,2,0
1870900,42.0,0,1
1871100,46.0,1,1
1871300,43.5,0,1
1871500,47.5,0,3
1871700,47.0,0,0
1871900,41.0,2,1
1872100,42.0,1,1
1872300,44.0,0,0
1872500,43.5,1,0
1872700,39.5,1,0
1872900,35.0,3,1
1873100,47.5,0,0
1873300,39.5,2,0
1873500,42.0,0,1
1873700,47.5,0,1
1873900,26.5,2,1
1874100,35.0,2,0
1874300,35.0,2,0
1874500,50.0,1,0
1874700,41.0,1,0
1874900,44.5,0,1
1875100,45.5,0,0
1875300,43.5,0,1
1875500,34.5,2,2
1875700,44.5,0,1
1875900,46.5,0,0
1876100,43.0,1,0
1876300,38.0,5,0
1876500,46.5,0,1
1876700,41.0,0,0
1876900,43.0,2,0
1877100,46.0,4,0
1877300,42.5,0,0
1877500,45.5,0,1
1877700,31.5,2,0
1877900,35.5,4,0
1878100,38.0,3,1
1878300,46.0,1,1
1878500,39.0,0,0
1878700,46.5,1,1
1878900,50.5,0,3
1879100,42.0,2,0
1879300,39.5,4,2
1879500,45.5,0,3
1879700,43.5,0,1
1879900,49.0,0,1
1880100,45.0,2,2
1880300,40.5,1,0
1880500,47.5,0,1
1880700,46.5,0,0
1880900,52.0,0,1
1881100,45.5,1,2
1881300,47.5,3,0
1881500,47.0,0,4
1881700,45.5,1,3
1881900,45.0,1,0
1882100,40.5,2,0
1882300,37.0,1,0
1882500,36.5,1,0
1882700,38.0,3,0
1882900,34.5,2,1
1883100,42.0,4,1
1883300,49.5,1,2
1883500,48.5,0,1
1883700,47.0,2,0
1883900,44.5,1,0
1884100,47.5,0,0
1884300,43.5,2,0
1884500,40.5,1,1
1884700,40.5,1,0
1884900,44.5,1,1
1885100,46.0,0,4
1885300,45.0,2,0
1885500,37.5,2,0
1885700,37.5,1,1
1885900,45.5,2,0
1886100,43.5,1,0
1886300,37.5,0,0
1886500,45.0,1,0
1886700,45.0,0,3
1886900,43.0,2,1
1887100,37.0,0,3
1887300,38.5,2,0
1887500,44.0,0,1
1887700,47.0,0,1
1887900,38.5,1,1
1888100,48.5,0,2
1888300,50.0,0,1
1888500,47.5,1,1
1888700,41.0,1,1
1888900,37.5,1,0
1889100,42.0,2,1
1889300,47.0,1,0
1889500,45.5,0,1
1889700,40.5,1,0
1889900,19.5,4,0
1890100,43.5,2,0
1890300,47.0,0,0
1890500,42.0,0,1
1890700,49.0,0,1
1890900,48.0,0,1
1891100,39.0,0,0
1891300,42.0,0,0
1891500,43.0,1,1
1891700,46.5,2,1
1891900,35.5,2,0
1892100,39.0,1,1
1892300,23.5,5,0
1892500,46.0,1,0
1892700,41.5,0,0
1892900,44.0,2,0
1893100,40.0,1,1
1893300,38.5,2,0
1893500,44.5,1,0
1893700,38.0,0,2
1893900,32.5,2,0
1894100,35.5,1,0
1894300,39.5,0,0
1894500,38.5,1,2
1894700,38.0,1,0
1894900,39.5,1,1
1895100,48.5,1,1
1895300,43.5,1,2
1895500,45.0,1,0
1895700,50.0,1,2
1895900,42.5,2,1
1896100,45.0,0,0
1896300,44.0,0,3
1896500,50.0,1,0
1896700,45.0,0,1
1896900,50.0,0,1
1897100,39.0,1,0
1897300,42.0,1,1
1897500,44.5,1,0
1897700,39.5,1,1
1897900,44.5,2,0
1898100,45.5,0,0
1898300,50.5,0,0
1898500,38.0,1,0
1898700,40.0,2,1
1898900,37.0,0,1
1899100,31.5,4,0
1899300,40.5,0,1
1899500,37.5,1,0
1899700,44.5,0,0
1899900,45.5,0,0
1900100,40.0,1,0
1900300,36.0,4,0
1900500,34.5,1,0
1900700,30.0,3,1
1900900,31.5,5,0
1901100,32.0,3,0
1901300,31.5,1,0
1901500,32.0,1,1
1901700,30.0,1,0
1901900,29.5,4,0
1902100,33.5,2,1
1902300,27.0,5,1
1902500,31.0,3,0
1902700,42.0,2,2
1902900,31.0,3,0
1903100,38.0,2,1
1903300,30.5,3,1
1903500,23.0,5,0
1903700,32.0,1,0
1903900,31.0,2,1
1904100,30.5,3,0
1904300,29.5,4,1
1904500,32.0,4,1
1904700,26.5,6,0
1904900,39.5,1,1
1905100,35.5,2,1
1905300,31.0,2,1
1905500,30.0,1,1
1905700,30.5,4,0
1905900,23.5,4,0
1906100,27.5,2,0
1906300,31.0,1,0
1906500,30.0,2,0
1906700,24.0,10,0
1906900,30.5,5,1
1907100,28.0,7,0
1907300,34.0,0,1
1907500,24.5,4,0
1907700,23.0,5,1
1907900,33.0,3,0
1908100,30.0,2,1
1908300,31.5,2,1
1908500,22.5,4,0
1908700,36.0,2,0
1908900,24.5,6,0
1909100,23.5,8,0
1909300,36.0,4,0
1909500,31.5,1,0
1909700,34.5,1,1
1909900,28.5,2,1
1910100,28.0,2,0
1910300,30.0,3,0
1910500,41.5,2,1
1910700,35.5,0,2
1910900,31.5,2,0
1911100,36.0,4,1
1911300,35.0,0,1
1911500,32.5,3,0
1911700,36.5,1,2
1911900,33.0,1,0
1912100,30.5,3,1
1912300,30.5,2,0
1912500,38.0,3,0
1912700,23.5,3,1
1912900,35.0,2,0
1913100,31.5,2,1
1913300,31.0,5,0
1913500,32.5,3,0
1913700,27.5,2,0
1913900,33.5,3,0
1914100,30.5,1,0
1914300,28.0,3,0
1914500,38.0,4,1
1914700,34.0,2,0
1914900,32.0,5,4
1915100,30.0,0,0
1915300,29.5,1,0
1915500,27.0,5,0
1915700,36.0,1,1
1915900,34.0,4,1
1916100,43.0,2,1
1916300,35.5,2,0
1916500,39.5,4,1
1916700,32.5,1,0
1916900,41.5,3,1
1917100,28.0,1,0
1917300,26.5,1,2
1917500,37.0,1,1
1917700,32.0,2,0
1917900,28.5,3,0
1918100,31.5,3,0
1918300,37.0,3,0
1918500,36.5,3,1
1918700,38.5,0,1
1918900,38.0,0,1
1919100,39.0,1,1
1919300,35.0,0,1
1919500,38.0,0,1
1919700,38.0,0,0
1919900,29.5,4,0
1920100,30.5,5,1
1920300,31.5,1,2
1920500,40.5,2,0
1920700,46.0,0,0
1920900,35.5,0,1
1921100,29.5,2,1
1921300,46.5,1,0
1921500,41.5,2,0
1921700,39.5,1,0
1921900,39.0,1,1
1922100,40.0,5,0
1922300,40.0,1,2
1922500,35.5,4,0
1922700,40.0,0,1
1922900,45.0,1,0
1923100,38.5,1,1
1923300,44.5,0,0
1923500,39.0,1,1
1923700,36.0,1,0
1923900,39.5,1,0
1924100,37.5,1,0
1924300,37.0,2,1
1924500,35.0,2,0
1924700,33.0,1,0
1924900,43.0,0,3
1925100,29.0,3,1
1925300,44.0,1,0
1925500,50.0,1,0
1925700,45.0,1,1
1925900,40.5,1,0
1926100,38.0,2,1
1926300,43.5,1,1
1926500,42.5,1,1
1926700,46.0,0,1
1926900,45.0,2,1
1927100,36.0,1,0
1927300,46.0,1,0
1927500,46.0,0,0
1927700,32.5,1,0
1927900,49.5,0,0
1928100,43.5,0,1
1928300,48.5,0,2
1928500,35.0,5,0
1928700,25.5,1,0
1928900,35.0,3,1
1929100,43.0,1,1
1929300,39.5,0,0
1929500,40.5,1,1
1929700,42.0,0,1
1929900,41.0,0,1
1930100,40.5,1,2
1930300,42.5,1,5
1930500,40.0,0,1
1930700,41.0,0,1
1930900,39.5,1,0
1931100,43.0,4,0
1931300,44.5,3,0
1931500,43.0,1,0
1931700,37.0,4,1
1931900,39.0,1,0
1932100,44.0,2,0
1932300,41.0,1,0
1932500,35.0,1,0
1932700,39.0,1,1
1932900,34.0,1,0
1933100,37.5,0,0
1933300,40.0,3,0
1933500,38.0,2,1
1933700,43.5,1,0
1933900,44.5,1,2
1934100,41.5,0,0
1934300,44.0,0,2
1934500,39.0,2,1
1934700,35.5,1,0
1934900,36.0,1,1
1935100,40.5,4,1
1935300,37.5,1,1
1935500,40.5,3,0
1935700,42.0,1,0
1935900,32.5,3,0
1936100,40.0,1,0
1936300,35.0,0,1
1936500,35.5,2,1
1936700,40.5,1,0
1936900,36.0,1,1
1937100,44.5,1,0
1937300,41.5,5,2
1937500,47.0,1,0
1937700,44.0,3,0
1937900,38.5,1,0
1938100,38.5,4,0
1938300,40.5,1,0
1938500,41.0,1,1
1938700,42.0,2,0
1938900,42.0,0,1
1939100,42.0,0,1
1939300,40.5,1,1
1939500,39.5,2,0
1939700,36.0,2,1
1939900,40.0,2,0
1940100,42.0,1,0
1940300,41.5,2,1
1940500,34.5,6,1
1940700,41.0,2,0
1940900,42.5,0,0
1941100,47.0,1,1
1941300,44.5,0,1
1941500,32.0,1,0
1941700,30.5,0,0
1941900,31.0,1,0
1942100,39.0,5,1
1942300,49.0,1,0
1942500,39.5,3,0
1942700,45.0,3,0
1942900,45.5,0,1
1943100,41.0,1,0
1943300,47.5,1,0
1943500,42.0,2,0
1943700,43.0,2,0
1943900,43.0,1,1
1944100,39.5,1,1
1944300,43.0,0,1
1944500,47.0,0,1
1944700,48.5,1,2
1944900,40.0,0,1
1945100,47.0,0,0
1945300,43.5,1,0
1945500,47.5,1,1
1945700,46.5,0,2
1945900,46.0,2,1
1946100,43.0,3,0
1946300,42.5,1,0
1946500,26.0,3,0
1946700,40.5,3,0
1946900,47.0,0,4
1947100,38.5,1,1
